step,klcoef,entcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,collisions_human,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,global_reward_mean,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,policy_loss,kl,entropy,value_loss,gd_time,total_time
61,0.0015625,0.003,0.001,23.0091,2000,3.22816,3.22816,3.84905,,505.25,518.219,1818.9,1865.59,3.125,0,1.77346e+06,10904.6,10937.1,700,700,0.0800052,-5.81496e-06,0.0995492,0.0966117,-0.00293246,0.253472,0.0649655,0.00256951,0.00144529,1.34756,1.12037,57.5927,
62,0.0015625,0.003,0.001,22.8025,2000,3.13635,3.13635,3.84476,,499.094,513.812,1796.74,1849.72,2.375,0,1.83735e+06,10990.4,11023.5,700,700,0.110368,0.000315548,0.0917835,0.093073,0.00129768,0.397638,0.0614924,-0.00174706,0.00131097,1.33954,1.22405,56.9142,
63,0.00078125,0.003,0.001,22.304,2000,3.25179,3.25179,3.89466,,507.25,521.125,1826.1,1876.05,2.1875,0,1.82148e+06,10966.7,10999.1,700,700,0.171363,0.00143226,0.0994603,0.118315,0.0188634,0.4119,0.043752,-0.0187694,0.00160411,1.32553,0.396843,52.6522,
64,0.00078125,0.003,0.001,22.7968,2000,3.22885,3.22885,3.86184,,513.406,528.594,1848.26,1902.94,2.6875,0,1.79511e+06,10948.4,10981.6,700,700,0.142545,0.000875944,0.107691,0.120028,0.0123346,0.426427,0.0617338,-0.0123762,0.00135071,1.32304,0.608764,57.235,
65,0.00078125,0.003,0.001,23.4704,2000,3.17222,3.17222,3.85283,,522.594,534.594,1881.34,1924.54,3.375,0,1.79036e+06,10968.8,11003,700,700,0.114646,0.000255556,0.115729,0.117173,0.00145421,0.342015,0.0635172,-0.0016376,0.0011543,1.31298,0.833187,64.4916,
66,0.000390625,0.003,0.001,23.6809,2000,3.22967,3.22967,3.8757,,530.719,541.281,1910.59,1948.61,3.25,0,1.73138e+06,10970.6,11004.6,700,700,0.0335708,-0.000907582,0.122552,0.101221,-0.0213303,0.255143,0.0589018,0.0212065,0.00204474,1.32201,2.61094,66.6211,
67,0.000390625,0.003,0.001,23.2229,2000,3.16683,3.16683,3.84646,,515.688,528.562,1856.47,1902.83,2.375,0,1.78708e+06,10976.4,11010.2,700,700,0.147421,0.000813928,0.110652,0.115912,0.00525966,0.336533,0.0643047,-0.00537001,0.00145132,1.31577,0.663057,65.1002,
68,0.000195313,0.003,0.001,22.2263,2000,3.2325,3.2325,3.87825,,527.875,540.75,1900.35,1946.7,1.75,0,1.77843e+06,10960.2,10994,700,700,0.14172,0.000894218,0.115378,0.12184,0.00646079,0.44724,0.0671048,-0.0067264,0.0012962,1.32493,0.988927,53.4888,
69,9.76563e-05,0.003,0.001,21.7698,2000,3.30277,3.30277,3.91733,,522.5,536.062,1881,1929.82,2.8125,0,1.81636e+06,10937,10969.9,700,700,0.0942098,-9.00746e-05,0.123752,0.113902,-0.009845,0.347169,0.0635022,0.00912938,0.00212467,1.32348,1.73365,49.3125,
70,9.76563e-05,0.003,0.001,23.7943,2000,3.16368,3.16368,3.83035,,514.812,529.844,1853.32,1907.44,1.5625,0,1.79488e+06,10999.1,11033,700,700,0.20462,0.0017028,0.111678,0.132064,0.0203949,0.497151,0.0474178,-0.0204419,0.0012228,1.32403,0.279279,69.3569,
